ИХЖЪ,№ЙЖ±ґъВл,ГыіЖ,КХЕМјЫ,ЧоёЯјЫ,ЧоµНјЫ,їЄЕМјЫ,З°КХЕМ,ХЗµш¶о,ХЗµш·щ,»»КЦВК,іЙЅ»Бї,іЙЅ»Ѕр¶о,ЧЬКРЦµ,БчНЁКРЦµ
2012-09-27,'002081,Ѕр у« тл,35.78,36.32,34.9,35.17,34.93,0.85,2.4334,0.2461,1767974,63097643.67,27814319173.5,25706494327.5
2012-09-26,'002081,Ѕр у« тл,34.93,35.87,34.93,35.5,35.68,-0.75,-2.102,0.1639,1177358,41389555.88,27153554184.8,25095803433.8
2012-09-25,'002081,Ѕр у« тл,35.68,36.37,35.65,36.02,36.02,-0.34,-0.9439,0.1417,1018321,36536842.03,27736582116.0,25634648340.0
2012-09-24,'002081,Ѕр у« тл,36.02,36.29,34.65,35.75,36.0,0.02,0.0556,0.2049,1472199,52645626.49,28000888111.5,25878924697.5
2012-09-21,'002081,Ѕр у« тл,36.0,36.38,35.42,35.74,35.75,0.25,0.6993,0.2552,1833548,66111103.58,27985340700.0,25864555500.0
2012-09-20,'002081,Ѕр у« тл,35.75,35.92,35.35,35.9,35.9,-0.15,-0.4178,0.2954,2122374,75440167.28,27790998056.2,25684940531.2
2012-09-19,'002081,Ѕр у« тл,35.9,36.01,35.3,35.93,35.93,-0.03,-0.0835,0.3508,2520432,89836979.08,27907603642.5,25792709512.5
2012-09-18,'002081,Ѕр у« тл,35.93,36.19,35.51,35.51,35.9,0.03,0.0836,0.321,2306482,82689962.83,27930924759.8,25814263308.8
2012-09-17,'002081,Ѕр у« тл,35.9,37.5,35.08,37.5,37.52,-1.62,-4.3177,0.5766,4142647,149047866.82,27907603642.5,25792709512.5
2012-09-14,'002081,Ѕр у« тл,37.52,38.5,36.9,38.21,38.2,-0.68,-1.7801,0.3258,2340719,88043049.51,29166943974.0,26956614510.0
2012-09-13,'002081,Ѕр у« тл,38.2,38.64,38.02,38.43,38.43,-0.23,-0.5985,0.1861,1336734,51240893.92,29695555965.0,27445167225.0
2012-09-12,'002081,Ѕр у« тл,38.43,39.38,37.84,38.97,39.0,-0.57,-1.4615,0.4314,3099495,118943242.48,29874351197.2,27610412996.2
2012-09-11,'002081,Ѕр у« тл,39.0,39.39,38.36,39.0,39.09,-0.09,-0.2302,0.2129,1529669,59525948.02,30317452425.0,28019935125.0
2012-09-10,'002081,Ѕр у« тл,39.09,40.09,38.96,39.13,38.99,0.1,0.2565,0.6122,4398306,174013296.38,30387415776.8,28084596513.8
2012-09-07,'002081,Ѕр у« тл,38.99,40.1,38.16,38.16,38.06,0.93,2.4435,0.6423,4614761,181991881.58,30309678719.2,28012750526.2
2012-09-06,'002081,Ѕр у« тл,38.06,38.2,37.01,37.01,36.93,1.13,3.0598,0.3805,2733587,103761212.57,29586724084.5,27344582842.5
2012-09-05,'002081,Ѕр у« тл,36.93,37.19,36.2,36.62,36.9,0.03,0.0813,0.1969,1414925,52023291.07,28708295334.8,26532723183.8
2012-09-04,'002081,Ѕр у« тл,36.9,37.9,36.88,37.63,37.65,-0.75,-1.992,0.2765,1986629,73826571.67,28684974217.5,26511169387.5
2012-09-03,'002081,Ѕр у« тл,37.65,37.92,35.18,35.67,35.99,1.66,4.6124,0.4474,3214277,119194700.88,29268002148.8,27050014293.8
2012-08-31,'002081,Ѕр у« тл,35.99,36.1,35.5,35.8,35.87,0.12,0.3345,0.2413,1733673,62165810.09,27977566994.2,25857370901.2
2012-08-30,'002081,Ѕр у« тл,35.87,38.0,34.6,37.7,37.76,-1.89,-5.0053,0.4226,3035877,109799061.52,27884282525.2,25771155716.2
2012-08-29,'002081,Ѕр у« тл,37.76,38.3,37.2,37.37,37.32,0.44,1.179,0.3591,2579981,97863411.6,29353512912.0,27129044880.0
2012-08-28,'002081,Ѕр у« тл,37.32,37.89,36.42,36.42,36.4,0.92,2.5275,0.4659,3347581,124483701.65,29011469859.0,26812922535.0
2012-08-27,'002081,Ѕр у« тл,36.4,37.2,36.21,36.99,36.94,-0.54,-1.4618,0.2482,1783415,65466820.52,28296288930.0,26151939450.0
2012-08-24,'002081,Ѕр у« тл,36.94,37.46,36.56,37.4,37.9,-0.96,-2.533,0.328,2356510,87248474.28,28716069040.5,26539907782.5
2012-08-23,'002081,Ѕр у« тл,37.9,38.29,36.12,38.17,38.17,-0.27,-0.7074,0.9276,6664750,245826226.88,29462344792.5,27229629262.5
2012-08-22,'002081,Ѕр у« тл,38.17,39.21,37.62,37.88,38.25,-0.08,-0.2092,0.4235,3042718,116940861.85,29672234847.8,27423613428.8
2012-08-21,'002081,Ѕр у« тл,38.25,40.65,38.12,40.65,40.82,-2.57,-6.2959,1.9407,13942928,547019492.51,29734424493.8,27481090218.8
2012-08-20,'002081,Ѕр у« тл,40.82,41.77,40.14,41.0,41.99,-1.17,-2.7864,0.2652,1905088,77243452.91,31732266871.5,29327532097.5
2012-08-17,'002081,Ѕр у« тл,41.99,42.1,40.7,41.87,42.25,-0.26,-0.6154,0.2162,1553493,64399773.43,32641790444.2,30168130151.2
2012-08-16,'002081,Ѕр у« тл,42.25,42.39,40.3,41.09,41.3,0.95,2.3002,0.3759,2700938,112616220.96,32843906793.8,30354929718.8
2012-08-15,'002081,Ѕр у« тл,41.3,41.34,40.66,40.66,40.83,0.47,1.1511,0.2144,1531888,62698617.67,32105404747.5,29510563991.3
2012-08-14,'002081,Ѕр у« тл,40.83,41.91,39.4,41.5,41.5,-0.67,-1.6145,0.473,3379714,136346241.62,31740040577.2,29174729485.8
2012-08-13,'002081,Ѕр у« тл,41.5,42.89,41.35,42.62,42.62,-1.12,-2.6279,0.2493,1781182,74544075.53,32260878862.5,29653472291.5
2012-08-10,'002081,Ѕр у« тл,42.62,43.0,42.1,42.48,42.55,0.07,0.1645,0.2173,1552939,66371797.36,33131533906.5,30453758772.6
2012-08-09,'002081,Ѕр у« тл,42.55,42.74,40.62,41.1,41.07,1.48,3.6036,0.4174,2982153,125713205.05,33077117966.2,30403740867.5
2012-08-08,'002081,Ѕр у« тл,41.07,41.5,40.36,41.17,41.25,-0.18,-0.4364,0.3381,2416150,99121972.94,31926609515.2,29346219446.1
2012-08-07,'002081,Ѕр у« тл,41.25,41.25,39.02,39.12,39.1,2.15,5.4987,0.523,3737161,151250394.11,32066536218.8,29474836916.2
2012-08-06,'002081,Ѕр у« тл,39.1,39.28,37.51,37.51,37.85,1.25,3.3025,0.4317,3084317,119757985.0,30395189482.5,27938572689.1
2012-08-03,'002081,Ѕр у« тл,37.85,38.1,37.18,37.49,37.76,0.09,0.2383,0.3096,2212040,83230744.25,29423476263.8,27045395812.8
2012-08-02,'002081,Ѕр у« тл,37.76,38.99,37.26,38.66,38.71,-0.95,-2.4541,0.2412,1723541,66080531.86,29353512912.0,26981087077.8
2012-08-01,'002081,Ѕр у« тл,38.71,39.18,38.6,38.99,38.75,-0.04,-0.1032,0.3747,2677606,104289820.17,30092014958.2,27659901503.7
2012-07-31,'002081,Ѕр у« тл,38.75,39.0,37.5,37.52,37.85,0.9,2.3778,0.4355,3111669,119732183.63,30123109781.2,27688483163.8
2012-07-30,'002081,Ѕр у« тл,37.85,38.24,37.52,37.89,37.88,-0.03,-0.0792,0.1749,1249637,47491872.13,29423476263.8,27045395812.8
2012-07-27,'002081,Ѕр у« тл,37.88,38.49,37.72,38.2,38.18,-0.3,-0.7858,0.2959,2114488,80507036.21,29446797381.0,27066832057.9
2012-07-26,'002081,Ѕр у« тл,38.18,38.25,36.63,36.65,36.78,1.4,3.8064,0.3967,2834477,106872576.62,29680008553.5,27281194508.2
2012-07-25,'002081,Ѕр у« тл,36.78,38.2,36.69,37.92,37.55,-0.77,-2.0506,0.3775,2697347,100682941.08,28591689748.5,26280836406.8
2012-07-24,'002081,Ѕр у« тл,37.55,37.8,36.58,36.58,36.22,1.33,3.672,0.5028,3592452,133647773.11,29190265091.2,26831033362.5
2012-07-23,'002081,Ѕр у« тл,36.22,37.49,36.2,37.2,37.8,-1.58,-4.1799,0.4393,3139100,115865943.59,28156362226.5,25880693166.2
2012-07-20,'002081,Ѕр у« тл,37.8,38.1,37.3,37.94,38.03,-0.23,-0.6048,0.3362,2401988,90329480.95,29384607735.0,27009668737.8
2012-07-19,'002081,Ѕр у« тл,38.03,38.95,37.6,38.49,38.49,-0.46,-1.1951,0.5933,4239534,161329050.38,29563402967.2,27174013283.0
2012-07-18,'002081,Ѕр у« тл,38.49,40.3,38.08,39.88,39.77,-1.28,-3.2185,0.4846,3462918,134934726.93,29920993431.8,27502702373.5
2012-07-17,'002081,Ѕр у« тл,39.77,40.5,39.3,39.54,40.45,-0.68,-1.6811,0.4663,3332213,132455398.06,30916027767.8,28417315494.8
2012-07-16,'002081,Ѕр у« тл,40.45,41.86,39.8,41.46,41.65,-1.2,-2.8812,0.5681,4059541,164179111.19,31444639758.8,28903203715.5
2012-07-13,'002081,Ѕр у« тл,41.65,41.96,40.88,41.65,41.5,0.15,0.3614,0.2283,1631396,67821814.91,32377484448.8,29760653516.7
2012-07-12,'002081,Ѕр у« тл,41.5,41.97,39.6,39.91,39.91,1.59,3.984,0.5472,3910035,161586206.46,32260878862.5,29653472291.5
2012-07-11,'002081,Ѕр у« тл,39.91,40.09,39.25,39.51,39.58,0.33,0.8338,0.3672,2623878,104329564.07,31024859648.2,28517351304.9
2012-07-10,'002081,Ѕр у« тл,39.58,40.3,39.16,39.16,39.53,0.05,0.1265,0.3324,2374951,94428115.34,30768327358.5,28281552609.6
2012-07-09,'002081,Ѕр у« тл,39.53,40.25,38.52,38.76,38.76,0.77,1.9866,0.9519,6801373,268490417.22,30729458829.8,28245825534.5
2012-07-06,'002081,Ѕр у« тл,38.76,38.9,37.17,37.17,36.9,1.86,5.0407,0.4476,3198491,122615483.29,30130883487.0,27695628578.8
2012-07-05,'002081,Ѕр у« тл,36.9,37.92,36.6,37.68,37.92,-1.02,-2.6899,0.3423,2446015,90805774.38,28684974217.5,26366581386.9
2012-07-04,'002081,Ѕр у« тл,37.92,39.18,37.82,39.0,38.98,-1.06,-2.7193,0.3201,2287565,88098032.25,29477892204.0,27095413717.9
2012-07-03,'002081,Ѕр у« тл,38.98,39.1,38.61,39.09,38.81,0.17,0.438,0.3752,2681208,104356109.34,30301905013.5,27852827709.0
2012-07-02,'002081,Ѕр у« тл,38.81,39.3,38.05,38.05,38.0,0.81,2.1316,0.4458,3185243,123931795.96,30169752015.8,27731355653.8
2012-06-29,'002081,Ѕр у« тл,38.0,38.18,37.21,37.21,38.0,0.0,0.0,0.5644,4032758,152304390.43,29540081850.0,27152577038.0
2012-06-28,'002081,Ѕр у« тл,38.0,38.69,36.0,38.6,38.67,-0.67,-1.7326,0.8754,6254886,235601897.1,29540081850.0,27152577038.0
2012-06-27,'002081,Ѕр у« тл,38.67,39.5,37.57,38.14,38.0,0.67,1.7632,0.5556,3970228,152281331.57,30060920135.2,27631319843.7
2012-06-26,'002081,Ѕр у« тл,38.0,38.28,36.88,37.7,37.65,0.35,0.9296,0.2169,1550079,58382702.18,29540081850.0,27152577038.0
2012-06-25,'002081,Ѕр у« тл,37.65,38.84,37.3,37.45,37.59,0.06,0.1596,0.3056,2183424,83076005.85,29268002148.8,26902487512.7
2012-06-21,'002081,Ѕр у« тл,37.59,38.54,37.23,38.25,38.38,-0.79,-2.0584,0.2855,2040292,76807047.41,29221359914.2,26859615022.6
2012-06-20,'002081,Ѕр у« тл,38.38,39.8,38.2,39.53,39.49,-1.11,-2.8108,0.377,2694145,104571233.77,29835482668.5,27424102808.4
2012-06-19,'002081,Ѕр у« тл,39.49,40.3,39.28,40.16,40.15,-0.66,-1.6438,0.3375,2411533,95810464.93,30698364006.8,28217243874.5
2012-06-18,'002081,Ѕр у« тл,40.15,40.18,38.5,38.8,38.48,1.67,4.3399,0.3996,2855477,113378885.35,31211428586.2,28688841265.2
2012-06-15,'002081,Ѕр у« тл,38.48,38.97,37.7,38.46,38.41,0.07,0.1822,0.2957,2112909,81250142.88,29913219726.0,27495556958.5
2012-06-14,'002081,Ѕр у« тл,38.41,38.89,38.13,38.5,38.5,-0.09,-0.2338,0.2823,2016868,77548037.19,29858803785.8,27445539053.4
2012-06-13,'002081,Ѕр у« тл,38.5,38.79,37.5,37.76,37.97,0.53,1.3958,0.4072,2909943,111121391.35,29928767137.5,27509847788.5
2012-06-12,'002081,Ѕр у« тл,37.97,38.49,37.39,37.58,37.61,0.36,0.9572,0.4233,3024435,115116540.78,29516760732.8,27131140793.0
2012-06-11,'002081,Ѕр у« тл,37.61,38.79,35.01,35.3,35.3,2.31,6.5439,0.4825,3448015,128020210.9,29236907325.8,26873905852.6
2012-06-08,'002081,Ѕр у« тл,35.3,36.1,35.29,35.5,35.1,0.2,0.5698,0.4289,3064974,109474682.51,27441181297.5,25223314985.3
2012-06-07,'002081,Ѕр у« тл,35.1,35.98,35.0,35.0,34.87,0.23,0.6596,0.2696,1926106,68251110.53,27285707182.5,25080406685.1
2012-06-06,'002081,Ѕр у« тл,34.87,35.16,34.0,34.83,34.85,0.02,0.0574,0.3415,2439906,84241611.6,27106911950.2,24916062139.9
2012-06-05,'002081,Ѕр у« тл,34.85,35.74,34.5,35.4,35.4,-0.55,-1.5537,0.2969,2121144,73845035.53,27091364538.8,24901771309.8
2012-06-04,'002081,Ѕр у« тл,35.4,36.2,34.85,35.02,35.95,-0.55,-1.5299,0.3599,2571491,91266640.29,27518918355.0,25294769135.4
2012-06-01,'002081,Ѕр у« тл,35.95,36.6,35.5,36.21,36.48,-0.53,-1.4529,0.2616,1869176,67265976.77,27946472171.2,25687766961.0
2012-05-31,'002081,Ѕр у« тл,36.48,36.5,35.2,35.7,36.0,0.48,1.3333,0.3359,2400022,85935144.96,28358478576.0,26066473956.5
2012-05-30,'002081,Ѕр у« тл,36.0,36.21,34.5,35.38,35.5,0.5,1.4085,0.4494,3211249,114436513.83,27985340700.0,25723494036.0
2012-05-29,'002081,Ѕр у« тл,35.5,36.15,33.88,33.88,33.87,1.63,4.8125,1.1364,8119735,287245605.91,27596655412.5,25366223285.5
2012-05-28,'002081,Ѕр у« тл,33.87,33.88,31.45,31.53,31.8,2.07,6.5094,0.6433,4596286,152738856.59,26329541375.2,24201520638.9
2012-05-25,'002081,Ѕр у« тл,31.8,32.47,31.6,32.0,32.05,-0.25,-0.78,0.2526,1804916,57822121.23,24720384285.0,22722419731.8
2012-05-24,'002081,Ѕр у« тл,32.05,33.25,32.0,32.21,32.2,-0.15,-0.4658,0.5615,4012140,130302772.14,24914726928.8,22901055107.0
2012-05-23,'002081,Ѕр у« тл,32.2,32.27,30.85,30.85,30.85,1.35,4.376,0.602,4301518,136587235.89,25031332515.0,23008236332.2
2012-05-22,'002081,Ѕр у« тл,30.85,30.93,30.06,30.27,30.27,0.58,1.9161,0.2957,2113218,64673769.87,23981882238.8,22043605305.8
2012-05-21,'002081,Ѕр у« тл,45.61,46.1,44.8,44.94,44.98,0.63,1.4006,0.4362,2077939,94952860.78,23637247950.5,21726825210.0
2012-05-18,'002081,Ѕр у« тл,44.98,45.19,44.41,44.68,44.7,0.28,0.6264,0.3116,1484387,66781492.07,23310752309.0,21426717780.0
2012-05-17,'002081,Ѕр у« тл,44.7,45.19,44.22,44.28,44.26,0.44,0.9941,0.1759,838058,37523924.09,23165643135.0,21293336700.0
2012-05-16,'002081,Ѕр у« тл,44.26,45.3,44.06,45.0,45.0,-0.74,-1.6444,0.2521,1201126,53855255.85,22937614433.0,21083737860.0
2012-05-15,'002081,Ѕр у« тл,45.0,45.4,44.42,45.33,45.5,-0.5,-1.0989,0.1787,851298,38256288.66,23321117250.0,21436245000.0
2012-05-14,'002081,Ѕр у« тл,45.5,45.55,43.28,44.52,44.58,0.92,2.0637,0.3211,1529612,68043801.05,23580240775.0,21674425500.0
2012-05-11,'002081,Ѕр у« тл,44.58,46.17,44.55,45.58,45.5,-0.92,-2.022,0.3387,1613225,73278907.6,23103453489.0,21236173380.0
2012-05-10,'002081,Ѕр у« тл,45.5,45.54,44.51,44.8,44.8,0.7,1.5625,0.4824,2297932,103537106.38,23580240775.0,21674425500.0
2012-05-09,'002081,Ѕр у« тл,44.8,45.6,42.85,43.09,43.45,1.35,3.107,0.6416,3056150,136302994.2,23217467840.0,21340972800.0
2012-05-08,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,43.45,None,None,0.0,0,0.0,22517834322.5,20697885450.0
2012-05-07,'002081,Ѕр у« тл,43.45,43.8,42.02,42.2,42.19,1.26,2.9865,0.4579,2181382,94529463.7,22517834322.5,20697885450.0
2012-05-04,'002081,Ѕр у« тл,42.19,43.5,42.19,43.1,42.97,-0.78,-1.8152,0.4462,2125325,90351710.9,21864843039.5,20097670590.0
2012-05-03,'002081,Ѕр у« тл,42.97,43.1,42.42,42.42,42.6,0.37,0.8685,0.2252,1072761,46037323.7,22269075738.5,20469232170.0
2012-05-02,'002081,Ѕр у« тл,42.6,42.88,41.65,41.65,41.15,1.45,3.5237,0.235,1119232,47446553.81,22077324330.0,20292978600.0
2012-04-27,'002081,Ѕр у« тл,41.15,41.92,40.95,41.67,41.67,-0.52,-1.2479,0.1978,942280,38790665.52,21325866107.5,19602255150.0
2012-04-26,'002081,Ѕр у« тл,41.67,42.15,41.46,41.8,41.88,-0.21,-0.5014,0.133,633717,26423219.59,21595354573.5,19849962870.0
2012-04-25,'002081,Ѕр у« тл,41.88,42.35,41.28,41.85,41.9,-0.02,-0.0477,0.15,714614,29915281.6,21704186454.0,19949998680.0
2012-04-24,'002081,Ѕр у« тл,41.9,42.12,40.56,41.65,42.39,-0.49,-1.1559,0.4363,2078529,85864823.25,21714551395.0,19959525900.0
2012-04-23,'002081,Ѕр у« тл,42.39,42.82,41.99,42.41,42.4,-0.01,-0.0236,0.1827,870497,36885137.98,21968492449.5,20192942790.0
2012-04-20,'002081,Ѕр у« тл,42.4,43.47,41.0,43.47,43.47,-1.07,-2.4615,0.3886,1850964,78470955.25,21973674920.0,20197706400.0
2012-04-19,'002081,Ѕр у« тл,43.47,43.8,42.55,43.8,43.89,-0.42,-0.9569,0.3713,1768758,75966979.04,22528199263.5,20707412670.0
2012-04-18,'002081,Ѕр у« тл,43.89,44.17,42.97,42.97,42.65,1.24,2.9074,0.4248,2023699,88552308.18,22745863024.5,20907484290.0
2012-04-17,'002081,Ѕр у« тл,42.65,43.07,42.4,42.4,42.78,-0.13,-0.3039,0.057,271330,11599646.17,22103236682.5,20316796650.0
2012-04-16,'002081,Ѕр у« тл,42.78,43.13,42.06,42.6,42.73,0.05,0.117,0.0818,389552,16703338.73,22170608799.0,20378723580.0
2012-04-13,'002081,Ѕр у« тл,42.73,43.58,42.7,43.19,43.2,-0.47,-1.088,0.1991,948625,40833692.38,22144696446.5,20354905530.0
2012-04-12,'002081,Ѕр у« тл,43.2,43.44,42.57,42.79,42.8,0.4,0.9346,0.2891,1377388,59317255.5,22388272560.0,20578795200.0
2012-04-11,'002081,Ѕр у« тл,42.8,43.0,41.93,42.03,42.22,0.58,1.3738,0.2728,1299593,55543752.18,22180973740.0,20388250800.0
2012-04-10,'002081,Ѕр у« тл,42.22,42.8,41.01,41.94,42.04,0.18,0.4282,0.218,1038677,43659705.54,21880390451.0,20111961420.0
2012-04-09,'002081,Ѕр у« тл,42.04,42.7,41.5,41.96,42.0,0.04,0.0952,0.2419,1152115,48812836.11,21787105982.0,20026216440.0
2012-04-06,'002081,Ѕр у« тл,42.0,42.75,40.45,40.6,40.78,1.22,2.9917,0.2739,1304892,54826668.18,21766376100.0,20007162000.0
2012-04-05,'002081,Ѕр у« тл,40.78,40.8,39.13,39.13,39.13,1.65,4.2167,0.3051,1453561,58776171.89,21134114699.0,19426001580.0
2012-03-30,'002081,Ѕр у« тл,39.13,40.3,39.13,40.0,40.02,-0.89,-2.2239,0.174,828766,32854683.93,20279007066.5,18640005930.0
2012-03-29,'002081,Ѕр у« тл,40.02,40.71,39.31,39.5,39.5,0.52,1.3165,0.2256,1074619,42993109.32,20740246941.0,19063967220.0
2012-03-28,'002081,Ѕр у« тл,39.5,41.88,39.1,41.61,41.61,-2.11,-5.0709,0.3474,1654751,66371448.25,20470758475.0,18816259500.0
2012-03-27,'002081,Ѕр у« тл,41.61,42.15,41.53,41.72,41.73,-0.12,-0.2876,0.2787,1327663,55652254.55,21564259750.5,19821381210.0
2012-03-26,'002081,Ѕр у« тл,41.73,41.95,40.58,40.8,40.9,0.83,2.0293,0.1079,514173,21324892.48,21626449396.5,19878544530.0
2012-03-23,'002081,Ѕр у« тл,40.9,41.75,40.71,41.27,41.28,-0.38,-0.9205,0.1564,745060,30669952.45,21196304345.0,19483164900.0
2012-03-22,'002081,Ѕр у« тл,41.28,41.47,40.63,41.28,40.97,0.31,0.7567,0.1232,586827,24131134.07,21393238224.0,19664182080.0
2012-03-21,'002081,Ѕр у« тл,40.97,42.01,40.35,41.81,41.8,-0.83,-1.9856,0.3229,1538384,63136169.78,21232581638.5,19516510170.0
2012-03-20,'002081,Ѕр у« тл,41.8,42.8,41.8,42.52,42.91,-1.11,-2.5868,0.2668,1271071,53454317.38,21662726690.0,19911889800.0
2012-03-19,'002081,Ѕр у« тл,42.91,43.73,42.86,43.15,43.55,-0.64,-1.4696,0.2137,1018030,43992032.7,22237980915.5,20440650510.0
2012-03-16,'002081,Ѕр у« тл,43.55,43.7,42.21,42.53,42.52,1.03,2.4224,0.4447,2118366,91760564.45,22569659027.5,20745521550.0
2012-03-15,'002081,Ѕр у« тл,42.52,42.84,41.0,41.72,42.1,0.42,0.9976,0.3411,1625039,67890760.47,22035864566.0,20254869720.0
2012-03-14,'002081,Ѕр у« тл,42.1,44.0,41.5,42.75,42.5,-0.4,-0.9412,0.8524,4060284,174540687.38,21818200805.0,20054798100.0
2012-03-13,'002081,Ѕр у« тл,42.5,42.95,41.68,41.68,41.3,1.2,2.9056,0.8043,3831349,162753079.53,22025499625.0,20245342500.0
2012-03-12,'002081,Ѕр у« тл,41.3,41.3,39.9,40.2,40.2,1.1,2.7363,0.3121,1486956,60423585.02,21403603165.0,19673709300.0
2012-03-09,'002081,Ѕр у« тл,40.2,40.25,39.53,40.12,40.12,0.08,0.1994,0.3292,1568017,62618038.64,20833531410.0,19149712200.0
2012-03-08,'002081,Ѕр у« тл,40.12,40.28,39.55,39.93,39.53,0.59,1.4925,0.2058,980501,39211084.31,20792071646.0,19111603320.0
2012-03-07,'002081,Ѕр у« тл,39.53,40.2,39.23,39.56,39.83,-0.3,-0.7532,0.1698,808765,32129038.57,20486305886.5,18830550330.0
2012-03-06,'002081,Ѕр у« тл,39.83,40.52,39.1,40.52,40.52,-0.69,-1.7029,0.3695,1760258,69899110.89,20641780001.5,18973458630.0
2012-03-05,'002081,Ѕр у« тл,40.52,41.54,40.47,41.43,41.32,-0.8,-1.9361,0.2425,1155028,47065591.55,20999370466.0,19302147720.0
2012-03-02,'002081,Ѕр у« тл,41.32,41.65,40.46,40.46,40.52,0.8,1.9743,0.6824,3250577,133463288.53,21413968106.0,19683236520.0
2012-03-01,'002081,Ѕр у« тл,40.52,40.8,39.53,39.77,40.4,0.12,0.297,0.1985,945427,38317309.81,20999370466.0,19302147720.0
2012-02-29,'002081,Ѕр у« тл,40.4,40.91,40.18,40.4,41.2,-0.8,-1.9417,0.1742,829907,33695931.41,20937180820.0,19244984400.0
2012-02-28,'002081,Ѕр у« тл,41.2,42.59,40.65,41.95,42.8,-1.6,-3.7383,0.8495,4046632,166479317.05,21351778460.0,19626073200.0
2012-02-27,'002081,Ѕр у« тл,42.8,43.6,42.11,42.11,42.3,0.5,1.182,0.3126,1489241,64194913.54,22180973740.0,20388250800.0
2012-02-24,'002081,Ѕр у« тл,42.3,42.88,40.9,41.18,41.16,1.14,2.7697,0.3964,1888157,78879445.95,21921850215.0,20150070300.0
2012-02-23,'002081,Ѕр у« тл,41.16,41.5,40.12,40.49,40.72,0.44,1.0806,0.5055,2408096,99051958.39,21331048578.0,19607018760.0
2012-02-22,'002081,Ѕр у« тл,40.72,40.95,38.0,38.02,38.0,2.72,7.1579,0.733,3491701,138309492.62,21103019876.0,19397419920.0
2012-02-21,'002081,Ѕр у« тл,38.0,38.18,37.85,37.96,37.94,0.06,0.1581,0.2118,1009161,38372325.67,19693387900.0,18101718000.0
2012-02-20,'002081,Ѕр у« тл,37.94,38.68,37.9,38.25,37.9,0.04,0.1055,0.1452,691482,26327224.13,19662293077.0,18073136340.0
2012-02-17,'002081,Ѕр у« тл,37.9,39.02,37.6,38.65,38.6,-0.7,-1.8135,0.1496,712578,27121080.8,19641563195.0,18054081900.0
2012-02-16,'002081,Ѕр у« тл,38.6,39.09,38.42,38.74,38.37,0.23,0.5994,0.1295,616751,23879184.78,20004336130.0,18387534600.0
2012-02-15,'002081,Ѕр у« тл,38.37,38.9,38.06,38.4,38.3,0.07,0.1828,0.1252,596308,23006449.72,19885139308.5,18277971570.0
2012-02-14,'002081,Ѕр у« тл,38.3,39.0,38.03,38.5,38.5,-0.2,-0.5195,0.1285,612050,23486022.94,19848862015.0,18244626300.0
2012-02-13,'002081,Ѕр у« тл,38.5,38.94,37.51,37.6,38.43,0.07,0.1821,0.2047,974903,37634734.11,19952511425.0,18339898500.0
2012-02-10,'002081,Ѕр у« тл,38.43,39.21,37.5,37.7,37.97,0.46,1.2115,0.3857,1837327,71187556.27,19916234131.5,18306553230.0
2012-02-09,'002081,Ѕр у« тл,37.97,38.55,37.18,38.54,39.0,-1.03,-2.641,1.0719,5106081,193328075.01,19677840488.5,18087427170.0
2012-02-08,'002081,Ѕр у« тл,39.0,39.25,37.25,38.3,38.59,0.41,1.0625,0.7051,3359048,126804244.39,20211634950.0,18578079000.0
2012-02-07,'002081,Ѕр у« тл,38.59,38.59,37.4,37.4,37.67,0.92,2.4423,0.2092,996422,37772908.59,19999153659.5,18382770990.0
2012-02-06,'002081,Ѕр у« тл,37.67,38.6,36.67,37.1,37.07,0.6,1.6186,0.2288,1090084,41367126.94,19522366373.5,17944518870.0
2012-02-03,'002081,Ѕр у« тл,37.07,37.27,35.21,35.21,35.5,1.57,4.4225,0.2356,1122120,40868801.6,19211418143.5,17658702270.0
2012-02-02,'002081,Ѕр у« тл,35.5,35.88,34.8,35.88,35.1,0.4,1.1396,0.1278,608906,21439112.97,18397770275.0,16910815500.0
2012-02-01,'002081,Ѕр у« тл,35.1,36.06,34.88,35.5,35.46,-0.36,-1.0152,0.0989,471041,16797118.33,18190471455.0,16720271100.0
2012-01-31,'002081,Ѕр у« тл,35.46,35.89,34.85,35.2,35.49,-0.03,-0.0845,0.085,405039,14369539.33,18377040393.0,16891761060.0
2012-01-30,'002081,Ѕр у« тл,35.49,36.09,35.1,35.37,35.35,0.14,0.396,0.1586,755411,26946334.08,18392587804.5,16906051890.0
2012-01-20,'002081,Ѕр у« тл,35.35,35.53,33.67,34.01,34.01,1.34,3.94,0.1908,908986,31507153.28,18320033217.5,16839361350.0
2012-01-19,'002081,Ѕр у« тл,34.01,34.33,32.7,33.0,33.2,0.81,2.4398,0.1403,668240,22649939.4,17625582170.5,16201037610.0
2012-01-18,'002081,Ѕр у« тл,33.2,34.4,33.16,34.37,34.4,-1.2,-3.4884,0.101,481118,16297846.38,17205802060.0,15815185200.0
2012-01-17,'002081,Ѕр у« тл,34.4,34.82,31.5,32.32,32.0,2.4,7.5,0.1953,930392,30803475.79,17827698520.0,16386818400.0
2012-01-16,'002081,Ѕр у« тл,32.0,33.55,32.0,33.2,33.8,-1.8,-5.3254,0.1792,853485,27614878.77,16583905600.0,15243552000.0
